CustomerID,CustomerCode,Customer Name,CustomerType,Age,MobileNumber,City,State,Country,Pincode,Occupation,IndustryType,AnnualIncome,IncomeBracket,CustomerRole,InterestedPropertyType,PreferredCity,BudgetMin,BudgetMax,AssignedAgentID,LeadSource,CustomerRating,SatisfactionScore,TotalPropertiesBought,TotalPropertiesLeased,FirstContactDate,LastInteractionDate,CustomerStatus,IsRepeatCustomer
853,CUST-0853,Yash Verma,Company,53,8123058144,Delhi,Delhi,India,432891,Self Employed,Retail,634448,0–5L,Investor,Apartment,Delhi,3501604,7946438,16,Referral,3.1,4.1,0,2,2022-10-19,2024-01-09,Active,No
854,CUST-0854,Dev Nair,Company,60,8424363521,Delhi,Delhi,India,539606,Self Employed,Finance,3841656,0–5L,Seller,Plot,Delhi,3612381,19046643,84,Walk-in,3.2,3.5,3,0,2024-11-14,2025-08-01,Active,No
855,CUST-0855,Sai Joshi,Company,36,8120611945,Bangalore,Karnataka,India,543642,Salaried,Retail,760018,10L+,Tenant,Apartment,Bangalore,2520420,17118711,97,Referral,4.8,4.8,3,2,2024-01-28,2024-06-07,Active,Yes
856,CUST-0856,Saanvi Saxena,Company,39,8381107980,Hyderabad,Telangana,India,427640,Self Employed,Manufacturing,2952168,5–10L,Tenant,Villa,Hyderabad,2034150,9291657,93,Ads,3.4,3.2,2,2,2023-11-06,2024-04-28,Active,No
857,CUST-0857,Aanya Gupta,Individual,57,8884190956,Ahmedabad,Gujarat,India,512697,Salaried,Retail,1169100,10L+,Seller,Apartment,Ahmedabad,3579364,12218813,25,Ads,3.8,3.2,0,0,2021-11-04,2025-03-31,Active,Yes
858,CUST-0858,Aadhya Malhotra,Company,41,8988843700,Ahmedabad,Gujarat,India,569617,Self Employed,IT,1682380,10L+,Buyer,Plot,Ahmedabad,2299891,13813178,64,Referral,3.9,3.9,2,0,2023-05-07,2025-08-04,Active,No
859,CUST-0859,Naina Chopra,Individual,36,8169188832,Pune,Maharashtra,India,562954,Salaried,Retail,1109163,5–10L,Seller,Villa,Pune,3324938,15178244,97,Website,3.4,3.8,2,2,2021-02-26,2025-07-16,Active,Yes
860,CUST-0860,Riya Chopra,Individual,30,8649784290,Bangalore,Karnataka,India,405279,Business,Finance,331609,0–5L,Buyer,Apartment,Bangalore,2551835,6380924,66,Walk-in,4.7,4.3,0,1,2021-03-07,2024-09-22,Active,Yes
861,CUST-0861,Dev Desai,Company,48,8962436360,Pune,Maharashtra,India,544608,Business,IT,1828262,5–10L,Tenant,Villa,Pune,2175497,6581286,1,Ads,4.4,4,1,2,2024-03-02,2024-07-11,Active,Yes
862,CUST-0862,Pranav Shah,Company,43,8149423914,Hyderabad,Telangana,India,525017,Salaried,Finance,4059051,0–5L,Buyer,Villa,Hyderabad,2680027,12149351,26,Ads,3.1,3.9,3,0,2023-07-31,2025-08-23,Active,No
863,CUST-0863,Aditya Mahajan,Individual,57,8274820574,Pune,Maharashtra,India,415821,Business,Finance,2839393,10L+,Seller,Villa,Pune,2629302,15050258,30,Ads,3.7,4.4,0,2,2023-05-16,2025-03-20,Active,Yes
864,CUST-0864,Aarav Patel,Individual,52,8963319758,Chennai,Tamil Nadu,India,492123,Salaried,Manufacturing,3369271,0–5L,Buyer,Apartment,Chennai,3965947,10079594,12,Walk-in,3.4,3.6,1,2,2023-08-29,2025-11-20,Active,No
865,CUST-0865,Ananya Khandelwal,Individual,32,8893005380,Ahmedabad,Gujarat,India,498281,Salaried,IT,560113,5–10L,Buyer,Villa,Ahmedabad,3071685,10751309,13,Referral,4.1,4.9,1,1,2022-05-18,2024-02-02,Active,No
866,CUST-0866,Riya Jain,Individual,48,8646050801,Hyderabad,Telangana,India,591910,Self Employed,IT,3122010,10L+,Tenant,Villa,Hyderabad,3868170,9392751,41,Ads,4.1,4.7,2,0,2023-07-27,2025-03-05,Active,No
867,CUST-0867,Siddharth Bhatia,Individual,59,8834890061,Mumbai,Maharashtra,India,401202,Business,Retail,778553,10L+,Tenant,Villa,Mumbai,2175806,18576179,99,Walk-in,3.8,4.2,2,1,2023-09-20,2025-05-07,Active,No
868,CUST-0868,Shivansh Joshi,Individual,26,8201714933,Chennai,Tamil Nadu,India,513719,Salaried,Manufacturing,2856504,10L+,Tenant,Apartment,Chennai,4775742,9839391,5,Walk-in,4.1,3.7,3,2,2022-02-27,2024-01-06,Active,No
869,CUST-0869,Naina Mehta,Company,41,8795721183,Chennai,Tamil Nadu,India,597363,Self Employed,Retail,1672181,0–5L,Tenant,Apartment,Chennai,4556661,15055243,32,Website,3.1,3.7,0,0,2021-09-15,2025-11-28,Active,Yes
870,CUST-0870,Arjun Bhatia,Individual,57,8564711884,Pune,Maharashtra,India,495523,Self Employed,Retail,1150360,0–5L,Owner,Villa,Pune,4922127,18331278,22,Ads,3.5,3.2,1,0,2021-08-27,2025-10-04,Active,No
871,CUST-0871,Rohan Mehta,Individual,50,8948666106,Hyderabad,Telangana,India,479971,Salaried,Manufacturing,1690821,10L+,Owner,Apartment,Hyderabad,4450793,6657351,72,Referral,4.4,3.8,1,1,2024-09-11,2025-08-25,Active,No
872,CUST-0872,Dev Khandelwal,Company,26,8715677152,Pune,Maharashtra,India,568745,Salaried,Finance,1553832,5–10L,Investor,Plot,Pune,4991942,19825244,82,Referral,3.3,4.8,0,1,2023-10-02,2024-02-26,Active,No
873,CUST-0873,Tanvi Chawla,Company,56,8916659638,Pune,Maharashtra,India,547242,Business,Finance,4746217,0–5L,Owner,Apartment,Pune,4660943,13827699,57,Ads,3,4.7,3,0,2021-09-16,2025-08-06,Active,No
874,CUST-0874,Pihu Desai,Company,30,8885071795,Ahmedabad,Gujarat,India,546639,Business,Manufacturing,3473801,5–10L,Owner,Villa,Ahmedabad,2528821,12971228,87,Website,3.9,4.4,0,2,2022-12-25,2025-05-10,Active,Yes
875,CUST-0875,Yash Kumar,Individual,42,8523153185,Pune,Maharashtra,India,523782,Salaried,Manufacturing,4168766,5–10L,Tenant,Apartment,Pune,3406063,11907612,89,Referral,4.1,3.6,1,2,2024-01-01,2024-05-04,Active,Yes
876,CUST-0876,Vivaan Reddy,Individual,36,8418732043,Bangalore,Karnataka,India,465866,Business,Retail,1362957,0–5L,Investor,Plot,Bangalore,3830697,15717425,41,Referral,4.8,3.9,0,2,2022-04-28,2024-10-29,Active,Yes
877,CUST-0877,Navya Mahajan,Company,46,8529574782,Delhi,Delhi,India,576961,Salaried,Manufacturing,4547003,0–5L,Buyer,Plot,Delhi,2934707,18102031,25,Referral,4.3,4.7,1,0,2024-10-30,2025-09-02,Active,No
878,CUST-0878,Kabir Malhotra,Company,57,8100722205,Pune,Maharashtra,India,593090,Salaried,Finance,700881,5–10L,Owner,Plot,Pune,2206707,8128266,67,Referral,3.6,3.4,1,1,2022-07-26,2024-03-02,Active,Yes
879,CUST-0879,Siddharth Chopra,Individual,56,8940443760,Chennai,Tamil Nadu,India,497276,Salaried,Finance,3833662,5–10L,Tenant,Plot,Chennai,4097569,9701251,69,Ads,4.9,5,3,1,2023-04-04,2024-06-23,Active,No
880,CUST-0880,Riya Chawla,Company,60,8102864250,Hyderabad,Telangana,India,509095,Business,IT,4377791,5–10L,Tenant,Plot,Hyderabad,2110656,11605991,74,Walk-in,3.3,3.5,0,0,2021-12-06,2024-03-18,Active,No
881,CUST-0881,Riya Nair,Individual,60,8979090020,Ahmedabad,Gujarat,India,397022,Salaried,Manufacturing,4044593,0–5L,Owner,Villa,Ahmedabad,4214754,10373895,11,Website,3.6,4,0,0,2023-09-14,2024-02-23,Active,Yes
882,CUST-0882,Saanvi Verma,Individual,37,8276995114,Delhi,Delhi,India,593199,Salaried,Manufacturing,1454153,5–10L,Investor,Apartment,Delhi,3016879,16228715,77,Ads,4.9,4.9,1,1,2023-09-22,2025-03-30,Active,No
883,CUST-0883,Diya Desai,Individual,50,8207374133,Hyderabad,Telangana,India,396872,Self Employed,Retail,745479,0–5L,Tenant,Apartment,Hyderabad,2993032,13616272,9,Referral,4.9,4.1,3,0,2024-11-13,2024-04-03,Active,No
884,CUST-0884,Aditya Malhotra,Individual,57,8166740653,Ahmedabad,Gujarat,India,446393,Salaried,Finance,4296665,5–10L,Owner,Villa,Ahmedabad,2614200,10671280,25,Website,4.2,3.3,3,0,2022-06-21,2024-11-06,Active,Yes
885,CUST-0885,Naina Joshi,Company,59,8205531840,Delhi,Delhi,India,500822,Salaried,IT,4616753,10L+,Seller,Villa,Delhi,4493004,15309468,34,Walk-in,4.1,4.9,0,2,2023-11-03,2025-08-18,Active,No
886,CUST-0886,Myra Tiwari,Company,43,8403292751,Delhi,Delhi,India,510241,Self Employed,Finance,4552424,5–10L,Tenant,Apartment,Delhi,3204550,8944205,39,Walk-in,3.4,4.5,0,2,2021-11-26,2024-08-29,Active,No
887,CUST-0887,Ishaan Khandelwal,Individual,33,8216878047,Mumbai,Maharashtra,India,539466,Business,Manufacturing,3814326,10L+,Buyer,Villa,Mumbai,3632882,6068742,13,Website,4.9,3.4,1,2,2024-04-09,2025-06-21,Active,No
888,CUST-0888,Ananya Malhotra,Individual,35,8820662504,Delhi,Delhi,India,481278,Business,Manufacturing,903408,5–10L,Investor,Apartment,Delhi,3020635,19641825,45,Website,3.5,4.8,0,0,2024-04-24,2025-07-06,Active,No
889,CUST-0889,Isha Singh,Individual,49,8813747542,Mumbai,Maharashtra,India,510783,Salaried,Finance,526308,0–5L,Investor,Villa,Mumbai,2904260,17721434,26,Website,4.7,4.2,1,1,2022-04-07,2025-09-28,Active,Yes
890,CUST-0890,Ritika Verma,Company,28,8833867393,Mumbai,Maharashtra,India,434533,Self Employed,IT,4414011,10L+,Tenant,Plot,Mumbai,4514522,10645846,61,Referral,4.7,4.9,2,2,2021-03-03,2024-05-26,Active,No
891,CUST-0891,Isha Chawla,Individual,49,8243007369,Delhi,Delhi,India,531959,Self Employed,Manufacturing,1974323,5–10L,Investor,Villa,Delhi,3315806,7909418,44,Referral,4.1,3.5,1,1,2023-03-06,2024-11-19,Active,No
892,CUST-0892,Naina Kapoor,Company,36,8470099059,Bangalore,Karnataka,India,514114,Self Employed,Finance,430615,10L+,Tenant,Villa,Bangalore,3260667,9846181,31,Website,3.7,4.4,2,2,2024-07-25,2024-02-19,Active,Yes
893,CUST-0893,Aadhya Bhattacharya,Company,32,8937119320,Chennai,Tamil Nadu,India,564854,Business,Finance,4724896,10L+,Tenant,Plot,Chennai,4110369,6023060,27,Website,4.4,4.6,3,2,2023-10-12,2024-10-21,Active,No
894,CUST-0894,Aanya Kapoor,Individual,41,8437457593,Bangalore,Karnataka,India,588096,Business,Finance,2889076,10L+,Investor,Apartment,Bangalore,2604065,15246037,100,Website,4.8,3.2,2,0,2021-12-09,2024-07-07,Active,No
895,CUST-0895,Kabir Sharma,Company,26,8201264454,Mumbai,Maharashtra,India,569970,Business,Retail,3801872,10L+,Investor,Villa,Mumbai,3163098,14259574,43,Referral,4.8,4.4,2,1,2021-08-13,2025-08-02,Active,No
896,CUST-0896,Arjun Patel,Individual,60,8953544971,Hyderabad,Telangana,India,520341,Business,Finance,2334654,5–10L,Investor,Apartment,Hyderabad,3909939,14306967,61,Referral,4.2,3.8,1,0,2021-10-20,2025-09-22,Active,No
897,CUST-0897,Diya Nair,Individual,30,8104275918,Hyderabad,Telangana,India,388286,Salaried,Manufacturing,4940262,10L+,Investor,Villa,Hyderabad,3539282,8076788,22,Walk-in,3.9,4.5,1,2,2021-02-12,2025-01-19,Active,Yes
898,CUST-0898,Shivansh Gupta,Company,31,8848954509,Delhi,Delhi,India,451081,Salaried,Finance,2431581,0–5L,Owner,Villa,Delhi,2818696,9268419,7,Walk-in,4,3.2,2,0,2024-02-19,2024-03-11,Active,No
899,CUST-0899,Reyansh Bhattacharya,Company,29,8321929655,Chennai,Tamil Nadu,India,543317,Self Employed,Manufacturing,1051954,10L+,Investor,Villa,Chennai,3465007,19842979,4,Ads,3.3,3.1,2,0,2022-04-30,2025-06-21,Active,Yes
900,CUST-0900,Siddharth Patel,Individual,40,8818868552,Hyderabad,Telangana,India,540437,Business,Finance,3493876,10L+,Investor,Apartment,Hyderabad,3039691,12887902,59,Referral,3.2,3.8,2,2,2024-06-22,2025-12-18,Active,Yes
901,CUST-0901,Ananya Kumar,Individual,29,8444941572,Chennai,Tamil Nadu,India,449541,Business,Manufacturing,4300080,5–10L,Tenant,Villa,Chennai,2543608,14044222,23,Walk-in,4.7,4.7,2,1,2024-02-07,2024-09-22,Active,No
902,CUST-0902,Meera Joshi,Individual,58,8881228657,Pune,Maharashtra,India,562839,Salaried,Retail,454388,0–5L,Investor,Apartment,Pune,4151063,6162888,97,Referral,4.5,3.3,2,1,2021-05-18,2025-01-14,Active,No
903,CUST-0903,Pihu Agarwal,Company,41,8334541484,Chennai,Tamil Nadu,India,539033,Business,Manufacturing,3262855,0–5L,Seller,Plot,Chennai,4364391,8939087,72,Website,3.6,4.1,1,2,2024-07-09,2025-12-12,Active,Yes
904,CUST-0904,Aadhya Bhatia,Company,36,8340722614,Bangalore,Karnataka,India,428606,Self Employed,Retail,2086366,0–5L,Investor,Apartment,Bangalore,2325883,7831679,12,Walk-in,3.3,4.5,2,1,2024-07-11,2024-10-26,Active,No
905,CUST-0905,Aryan Desai,Company,48,8595722658,Pune,Maharashtra,India,443470,Salaried,IT,2915397,0–5L,Buyer,Apartment,Pune,2402793,17124313,82,Ads,3.8,3.5,0,1,2024-04-26,2025-05-22,Active,No
906,CUST-0906,Ritika Nair,Company,28,8484384175,Pune,Maharashtra,India,441878,Self Employed,Manufacturing,1154472,10L+,Buyer,Villa,Pune,4443977,8010020,55,Walk-in,3.7,3.2,0,0,2024-12-28,2025-06-18,Active,Yes
907,CUST-0907,Meera Malhotra,Company,35,8643828670,Delhi,Delhi,India,503999,Salaried,Retail,3471771,5–10L,Buyer,Villa,Delhi,2514584,9473023,77,Walk-in,3.8,3.6,2,0,2024-11-20,2025-07-28,Active,No
908,CUST-0908,Aditya Reddy,Individual,37,8676189726,Chennai,Tamil Nadu,India,531676,Self Employed,Finance,2391803,10L+,Owner,Plot,Chennai,4484311,11111197,41,Walk-in,3.6,3,3,0,2024-10-13,2024-08-26,Active,No
909,CUST-0909,Aditya Shah,Company,33,8660593752,Bangalore,Karnataka,India,599679,Salaried,Retail,4292405,0–5L,Owner,Plot,Bangalore,2054614,16576337,25,Ads,4.8,4.3,3,0,2022-10-27,2025-03-29,Active,Yes
910,CUST-0910,Pranav Trivedi,Company,44,8927196679,Bangalore,Karnataka,India,423660,Salaried,IT,1190447,10L+,Seller,Plot,Bangalore,2057167,7071765,6,Referral,4.3,4.8,0,0,2021-05-13,2025-07-19,Active,No
911,CUST-0911,Ritika Sharma,Company,43,8825361425,Mumbai,Maharashtra,India,444879,Salaried,Manufacturing,1800452,10L+,Investor,Plot,Mumbai,4681817,11749363,14,Referral,3.3,4.4,3,1,2024-02-27,2025-01-30,Active,Yes
912,CUST-0912,Meera Patel,Individual,44,8751780797,Pune,Maharashtra,India,449288,Salaried,IT,4795072,10L+,Seller,Villa,Pune,4958182,11098814,8,Website,3.7,4.4,0,1,2021-04-01,2025-03-29,Active,No
913,CUST-0913,Aarohi Sharma,Individual,32,8267975450,Pune,Maharashtra,India,414515,Self Employed,Retail,1550140,0–5L,Owner,Plot,Pune,3612011,10348170,86,Website,4.5,3.8,3,1,2024-04-18,2025-02-25,Active,Yes
914,CUST-0914,Mihir Bhatia,Company,43,8957730902,Ahmedabad,Gujarat,India,505041,Salaried,Retail,1977585,0–5L,Tenant,Apartment,Ahmedabad,2709431,11610411,69,Website,4,4.6,1,1,2024-07-05,2025-03-07,Active,No
915,CUST-0915,Ananya Bhattacharya,Company,56,8554390518,Bangalore,Karnataka,India,492326,Salaried,Manufacturing,2702351,10L+,Seller,Apartment,Bangalore,3176856,16375418,38,Website,4.2,3.2,3,2,2021-10-29,2024-08-20,Active,No
916,CUST-0916,Myra Mehta,Company,31,8795284041,Bangalore,Karnataka,India,401569,Self Employed,Manufacturing,3369643,0–5L,Seller,Villa,Bangalore,4093292,16242874,30,Ads,4.1,4.2,0,0,2024-03-18,2025-07-08,Active,No
917,CUST-0917,Arjun Verma,Company,44,8727360777,Bangalore,Karnataka,India,405060,Self Employed,IT,1463680,0–5L,Buyer,Plot,Bangalore,3855682,8842028,81,Referral,3.2,4.8,0,2,2022-06-22,2025-11-29,Active,Yes
918,CUST-0918,Myra Nair,Individual,48,8242592627,Delhi,Delhi,India,545513,Salaried,Manufacturing,4935499,5–10L,Owner,Plot,Delhi,4732480,16018261,65,Walk-in,4.2,3.5,3,2,2024-10-26,2024-09-10,Active,Yes
919,CUST-0919,Dev Singh,Company,31,8892349545,Pune,Maharashtra,India,431627,Salaried,Finance,2924122,0–5L,Buyer,Plot,Pune,2869258,13651970,78,Walk-in,3.7,3.9,0,0,2022-06-19,2024-09-10,Active,No
920,CUST-0920,Krishna Malhotra,Individual,49,8335708465,Mumbai,Maharashtra,India,443579,Salaried,Retail,2785342,0–5L,Investor,Apartment,Mumbai,2843066,7723736,79,Referral,3.4,4.1,1,0,2023-04-15,2024-11-20,Active,No
921,CUST-0921,Aryan Singh,Company,31,8495179162,Mumbai,Maharashtra,India,406234,Self Employed,Manufacturing,682089,10L+,Owner,Plot,Mumbai,4377941,18702202,53,Referral,3.2,3.2,1,2,2023-12-03,2024-07-15,Active,No
922,CUST-0922,Pranav Bhattacharya,Individual,41,8358224224,Bangalore,Karnataka,India,466155,Business,Retail,4478223,5–10L,Buyer,Plot,Bangalore,2775830,17359422,100,Walk-in,3.9,3.5,0,1,2021-01-13,2025-06-28,Active,No
923,CUST-0923,Ishaan Sharma,Individual,53,8973954883,Hyderabad,Telangana,India,394052,Business,Manufacturing,1305496,10L+,Owner,Villa,Hyderabad,3624853,12265583,61,Walk-in,4.5,4.4,3,1,2024-07-01,2025-04-19,Active,No
924,CUST-0924,Aditya Desai,Company,52,8684788839,Pune,Maharashtra,India,500181,Self Employed,Retail,2751597,5–10L,Tenant,Villa,Pune,3997207,6972384,11,Ads,3.9,4,0,2,2021-07-22,2024-01-23,Active,Yes
925,CUST-0925,Navya Tiwari,Individual,58,8937296854,Hyderabad,Telangana,India,434729,Self Employed,Retail,2233857,10L+,Investor,Apartment,Hyderabad,4515630,9376541,15,Website,3.4,4.4,0,2,2021-01-19,2025-04-30,Active,Yes
926,CUST-0926,Aanya Nair,Individual,46,8676651336,Delhi,Delhi,India,435843,Business,Manufacturing,3980805,0–5L,Buyer,Plot,Delhi,3726019,11439857,12,Walk-in,3.2,3.2,2,0,2022-03-05,2024-08-10,Active,Yes
927,CUST-0927,Ishaan Verma,Company,48,8119592871,Chennai,Tamil Nadu,India,576491,Salaried,Finance,2557337,5–10L,Owner,Villa,Chennai,2492235,6200352,14,Referral,3.1,4.6,0,0,2024-02-08,2025-01-06,Active,Yes
928,CUST-0928,Yash Chawla,Company,34,8456952763,Bangalore,Karnataka,India,542125,Self Employed,Manufacturing,2939256,10L+,Investor,Apartment,Bangalore,3463052,15796814,98,Ads,4.2,4.9,0,0,2023-04-30,2024-08-31,Active,No
929,CUST-0929,Sai Trivedi,Company,52,8480320026,Chennai,Tamil Nadu,India,399560,Business,Manufacturing,4576926,0–5L,Buyer,Apartment,Chennai,3381539,9480940,11,Referral,4.7,3.3,0,1,2021-07-16,2025-05-04,Active,Yes
930,CUST-0930,Aarav Kapoor,Individual,44,8798438814,Hyderabad,Telangana,India,438028,Salaried,Retail,2787237,5–10L,Buyer,Plot,Hyderabad,3662745,14152333,74,Ads,4.3,4.6,1,2,2024-12-11,2025-07-02,Active,Yes
931,CUST-0931,Riya Khandelwal,Company,53,8127879516,Chennai,Tamil Nadu,India,516071,Salaried,Finance,708351,5–10L,Owner,Plot,Chennai,3893260,6541235,94,Walk-in,4.3,3.6,0,2,2022-07-31,2025-08-17,Active,No
932,CUST-0932,Kabir Kumar,Company,52,8639616206,Delhi,Delhi,India,492572,Self Employed,Retail,2874099,5–10L,Investor,Plot,Delhi,3081674,11157245,63,Website,3.8,4.7,1,0,2021-07-01,2024-02-01,Active,No
933,CUST-0933,Ritika Chawla,Individual,34,8825991761,Ahmedabad,Gujarat,India,513038,Self Employed,Retail,4498762,10L+,Buyer,Plot,Ahmedabad,4975962,9870106,86,Ads,3.3,3.8,3,1,2023-08-11,2025-05-23,Active,No
934,CUST-0934,Aryan Bhattacharya,Company,39,8324445835,Mumbai,Maharashtra,India,513862,Salaried,IT,476768,0–5L,Owner,Villa,Mumbai,3907682,11722313,74,Referral,3.1,4.7,0,0,2024-11-27,2024-07-29,Active,No
935,CUST-0935,Siddharth Reddy,Company,32,8547607224,Pune,Maharashtra,India,567877,Business,Manufacturing,895154,5–10L,Buyer,Apartment,Pune,4327622,11043805,33,Ads,4.7,4,1,1,2022-09-23,2024-02-27,Active,Yes
936,CUST-0936,Reyansh Malhotra,Individual,34,8791856096,Chennai,Tamil Nadu,India,415026,Salaried,Retail,3704586,0–5L,Seller,Plot,Chennai,2904559,6604251,49,Referral,3.5,3.8,2,2,2021-12-28,2025-03-25,Active,No
937,CUST-0937,Reyansh Tiwari,Company,37,8973536385,Pune,Maharashtra,India,581383,Business,Manufacturing,1817750,0–5L,Investor,Villa,Pune,4570533,15251497,56,Referral,5,4.2,1,0,2022-08-03,2024-08-01,Active,Yes
938,CUST-0938,Vihaan Mahajan,Company,38,8459768042,Pune,Maharashtra,India,453423,Business,Finance,4648643,0–5L,Owner,Apartment,Pune,2635333,12804120,96,Website,4.1,3.9,2,2,2024-06-12,2024-03-23,Active,No
939,CUST-0939,Tanvi Mahajan,Individual,28,8692684131,Ahmedabad,Gujarat,India,493910,Self Employed,IT,2059967,5–10L,Owner,Plot,Ahmedabad,3633315,8282866,95,Website,3.8,4.4,3,2,2021-09-17,2025-07-26,Active,Yes
940,CUST-0940,Arjun Kapoor,Individual,59,8306063686,Hyderabad,Telangana,India,388858,Salaried,IT,3903538,10L+,Seller,Plot,Hyderabad,2635801,10919058,24,Referral,3.9,3.8,3,0,2021-11-26,2024-01-13,Active,Yes
941,CUST-0941,Aarohi Verma,Company,54,8162676603,Pune,Maharashtra,India,493299,Salaried,Retail,3392497,10L+,Seller,Apartment,Pune,3931510,12833454,94,Referral,4.6,4.7,3,1,2024-11-30,2025-09-16,Active,No
942,CUST-0942,Vivaan Chawla,Company,43,8585031088,Chennai,Tamil Nadu,India,596323,Salaried,Finance,2809844,5–10L,Tenant,Plot,Chennai,2678379,19643036,3,Website,4.3,3.9,0,1,2022-11-02,2024-02-20,Active,No
943,CUST-0943,Pranav Agarwal,Individual,40,8730659141,Bangalore,Karnataka,India,421634,Business,Finance,1327803,10L+,Investor,Plot,Bangalore,2900428,8029746,2,Referral,3.7,3.7,3,0,2023-09-20,2024-07-13,Active,No
944,CUST-0944,Harsh Mahajan,Company,27,8872268906,Chennai,Tamil Nadu,India,451126,Salaried,Finance,3343615,5–10L,Tenant,Apartment,Chennai,3498611,19739046,35,Walk-in,3.8,4.4,0,2,2024-06-05,2025-01-20,Active,Yes
945,CUST-0945,Tanvi Desai,Company,48,8235626577,Chennai,Tamil Nadu,India,599453,Salaried,Manufacturing,2997931,5–10L,Buyer,Villa,Chennai,4001305,18921834,81,Walk-in,4.1,3.6,2,2,2022-05-29,2024-07-31,Active,Yes
946,CUST-0946,Myra Chawla,Company,28,8948349751,Ahmedabad,Gujarat,India,495233,Salaried,IT,4103669,0–5L,Tenant,Apartment,Ahmedabad,2665226,6143311,10,Walk-in,4.7,4.8,0,1,2023-09-30,2024-10-13,Active,No
947,CUST-0947,Sai Jain,Company,47,8673172012,Ahmedabad,Gujarat,India,515385,Salaried,IT,2360921,5–10L,Seller,Villa,Ahmedabad,2297227,19626409,22,Website,3,3.6,1,1,2022-10-03,2025-08-09,Active,No
948,CUST-0948,Vivaan Bhatia,Individual,45,8632117599,Hyderabad,Telangana,India,505324,Business,Manufacturing,3124327,5–10L,Seller,Plot,Hyderabad,3129220,13643178,76,Website,4.3,3.9,2,0,2023-11-03,2024-12-30,Active,No
949,CUST-0949,Myra Joshi,Individual,27,8198673789,Bangalore,Karnataka,India,412963,Business,IT,4410289,5–10L,Seller,Apartment,Bangalore,4398709,15073278,35,Ads,3.7,3.2,3,2,2022-07-31,2025-07-04,Active,Yes
950,CUST-0950,Harsh Kumar,Individual,60,8215448484,Chennai,Tamil Nadu,India,546364,Self Employed,Retail,1185415,5–10L,Buyer,Apartment,Chennai,4778890,15209269,59,Walk-in,3,4.9,2,1,2022-03-25,2025-05-19,Active,Yes
951,CUST-0951,Reyansh Patel,Company,49,8825841203,Bangalore,Karnataka,India,562114,Salaried,IT,2688235,0–5L,Tenant,Apartment,Bangalore,4853078,17008163,41,Referral,3.5,3.7,0,2,2024-03-19,2025-03-26,Active,No
952,CUST-0952,Saanvi Gupta,Company,47,8925899278,Bangalore,Karnataka,India,457431,Salaried,Retail,2297131,5–10L,Seller,Plot,Bangalore,2137542,11143317,5,Website,4.3,3.9,1,0,2023-09-28,2024-09-30,Active,Yes
953,CUST-0953,Dev Kapoor,Company,53,8828177647,Pune,Maharashtra,India,442511,Business,Manufacturing,3027078,0–5L,Seller,Plot,Pune,4051375,8794624,99,Ads,3.3,3.9,1,0,2024-11-03,2024-04-05,Active,Yes
954,CUST-0954,Tanvi Saxena,Company,54,8790746479,Bangalore,Karnataka,India,443517,Business,Finance,1856787,10L+,Tenant,Plot,Bangalore,2253892,15368947,75,Walk-in,4.4,3.2,2,0,2021-06-21,2024-12-14,Active,Yes
955,CUST-0955,Kabir Kapoor,Individual,60,8856891585,Chennai,Tamil Nadu,India,408477,Self Employed,Finance,1253964,10L+,Tenant,Apartment,Chennai,3341333,11727024,88,Walk-in,4.9,3.8,3,1,2021-06-29,2025-02-25,Active,Yes
956,CUST-0956,Aditya Sharma,Individual,31,8460288962,Hyderabad,Telangana,India,472040,Salaried,Finance,415927,5–10L,Investor,Apartment,Hyderabad,4443517,19112080,70,Walk-in,3.8,4.9,3,2,2024-09-15,2024-04-15,Active,No
957,CUST-0957,Krishna Chopra,Individual,41,8220376801,Hyderabad,Telangana,India,565966,Self Employed,IT,4149362,10L+,Tenant,Villa,Hyderabad,3003150,11911764,75,Ads,4.3,3.2,3,0,2022-11-12,2025-03-08,Active,No
